obj,n,att.M,att.SD,ex.M,ex.SD,cert.M,cert.SD,know.M,know.SD,imp.M,imp.SD,cogaff.M,cogaff.SD,moral.M,moral.SD,self.M,self.SD,conabs.M,conabs.SD,stab.M,stab.SD,resp.time.M,resp.time.SD,cor.ideo,cor.age,cor.big5.EX,cor.big5.AG,cor.big5.CO,cor.big5.ES,cor.big5.OP,gender.diff
EASY ACCESS TO BIRTH CONTROL,35,5.942857142857143,1.6967591451466102,2.4,0.9139442639718567,6.228571428571429,0.9727376251564231,5.228571428571429,1.0314385809239868,6.085714285714285,1.0395538797520611,3.3714285714285714,1.6285271997532416,3.4,1.0058651529317202,2.5428571428571427,1.0666841735258006,3.7714285714285714,1.9110470534071458,3,1.0289915108550531,35.0036,16.244482162188092,-0.5977970486918993,-0.08877362773131282,0.005625574863745628,-0.0815786050617269,-0.17989443284315787,-0.19868733417809767,-0.08100668317832814,-0.21174170044911497
EATING A HEALTHY DIET,36,6.555555555555555,0.8765009801785554,2.611111111111111,0.6877614942811737,6.5,1,5.583333333333333,0.9373214115613857,6.388888888888889,0.8027729719194864,3.3055555555555554,1.6003471845543737,2.6666666666666665,1.1710800875382399,3.1944444444444446,1.0370134162086937,3.4166666666666665,1.9910514092523364,2.888888888888889,1.2369958488850032,41.18358333333333,30.509464058012274,0.028068796724896514,-0.08242573170649152,-0.29886363636363633,0.3516062684122634,0.37902503398489273,0.31876676059921666,0.23308171609918454,-0.6072692463715708
EATING BREAKFAST,70,6.142857142857143,0.9522774270855348,2.142857142857143,0.9522774270855348,6.271428571428571,0.8668020279703905,6.2,0.7142443052179218,6.1,0.9191993996037443,3.142857142857143,1.721860421935936,2.1,1.2528228994519954,2.4285714285714284,1.3891028130627334,2.4,1.7143892308290463,1.8571428571428572,1.0939320685492377,43.43012857142857,74.32971339367674,-0.07351935958366117,0.11194653089551104,-0.06903154281419276,0.2928566588872342,0.13364151115170445,0.10176137000329097,0.24284650381110617,0.17616346431674537
EATING FEWER CALORIES,32,5.28125,1.3255400603576277,1.40625,1.187553054841979,6.09375,0.9283830897266078,5.65625,1.1530989102302514,5.21875,1.313315798693054,2.78125,1.679753726188801,2.21875,1.4081416488499325,2.4375,1.4127872245796547,3.5625,2.0150642349482912,2.59375,1.0115263139785182,36.987531249999996,36.77349742548589,0.29686029815899356,-0.029207565780132207,0.2470520927442202,0.3738187229041055,0.32245701769968305,0.25833742640636637,-0.10656093427938257,-0.23360065622565587
EATING HIGH CHOLESTEROL FOODS,31,2.6774193548387095,1.5997311602098137,1.903225806451613,0.7897188828807974,5.741935483870968,1.6726773336078873,5.129032258064516,1.2313119150962784,5.290322580645161,1.487583014761345,2.5806451612903225,1.9794644654280797,1.8709677419354838,1.258092086822237,2.6129032258064515,1.3583671412113076,3.032258064516129,2.073384848787797,2.3548387096774195,1.3551970852185842,53.00216129032258,79.5282708106984,0.05187045693675268,-0.11833886710078685,-0.06395928425744901,-0.5910984932611582,-0.5633226714596877,-0.38004008094062336,-0.07403109617035387,0.016256086339341076
EATING INSECTS,33,2.8181818181818183,1.7932955949617149,1.9090909090909092,0.9474847084398105,5.696969696969697,1.1587937824751349,3.090909090909091,1.9583736295016008,3.4545454545454546,2.0629303958645377,4.818181818181818,1.8784059973576241,2.212121212121212,1.4525317500311257,2.090909090909091,1.2339883600452934,3.272727272727273,2.0042568334785473,2.393939393939394,1.2484839290964547,33.31915151515152,22.292835707522176,-0.20066409630516374,0.010630708431308044,0.1825879635706708,-0.07658888572214867,-0.17251219619094338,-0.27539391197418883,0.18174212272786308,-0.3136018591493114
EATING LESS RED MEAT,33,4.515151515151516,1.986221477473184,1.7878787878787878,0.96038975673863,5.545454545454546,1.4162209637559453,5.03030303030303,1.5306217789849426,4.848484848484849,1.769908403724825,3.090909090909091,1.8934696387128243,2.393939393939394,1.3214431963622655,2.1515151515151514,1.1758298165873144,2.484848484848485,1.3946597282404614,2.727272727272727,0.9770084209183945,37.368,18.331735614092846,-0.5619733511931914,-0.2869991371920081,0.18701767983930337,0.20969790873840055,-0.050734643722623055,0.07798305434041816,0.2357089559271499,0.448564184256041
EATING OUT AT RESTAURANTS,34,5.235294117647059,1.0167930431959211,1.3529411764705883,0.8486121625899217,5.470588235294118,1.2609590894679903,5.5588235294117645,1.1332756617391004,4.235294117647059,1.5965649400644926,4.676470588235294,1.429570569877629,1.9705882352941178,1.1673667367366674,2.411764705882353,1.233807780786253,3.5588235294117645,1.9569793741745827,2.911764705882353,1.025955491350248,43.34432352941177,44.94352963490598,-0.018810084379876527,-0.17575820546200627,-0.39389706279433667,-0.2780855298101793,-0.37648362058607815,-0.19630904272501518,-0.2812014004280467,-0.24576998852181062
ECOLOGY,35,5.428571428571429,1.3781000195434097,1.6,1.1682062670406033,5.714285714285714,1.1775205398840138,4.142857142857143,1.5930521416609125,5.6,1.4990192872439674,2.914285714285714,1.6868248727299773,2.6,1.2414412876121994,2.2,1.2319281873646408,4,2.0579830217101063,2.4285714285714284,1.1189731186834357,34.689342857142854,25.109153819395235,-0.4217308004238769,0.2488877958003209,-0.13740308467887496,0.23198947725006958,0.4304098377061349,0.18061134221962075,0.14438222451289562,0.6691079952182736
ELEPHANTS,70,6.071428571428571,1.0400867936390104,2.1285714285714286,0.9155884869485376,6.128571428571429,1.0203924873093442,5.0285714285714285,1.1417178586398042,5.5285714285714285,1.1127903115289566,4.085714285714285,1.6307094316638997,2.6857142857142855,1.313727489696499,2.1,1.1813772360736614,2.6714285714285713,1.7752030181625937,1.957142857142857,1.0691417970478083,37.7847,43.01323532586861,-0.06357290239991643,0.09649345555330813,-0.14646207774892933,0.23738311616748003,0.1745412601686371,0.13780062499324122,0.04381041332732363,0.33964219087886544
ELLEN DEGENERES,32,3.9375,1.8305208143074754,1.5,1.016001016001524,5.53125,1.135479861613156,4.9375,1.1341473989656923,2.96875,1.513048087844214,4.25,1.1913667943625412,2.53125,1.3674646896426081,1.46875,0.802591568487018,3.34375,1.9774433640598954,2.21875,0.9749896608219378,46.95290625,43.82821572204399,-0.051754397107236706,0.17942439028511692,0.3249740685083679,-0.12892215871964566,0.19218157357911383,0.28756723312661264,0.10570848522192837,0.5279385270738916
ELON MUSK,33,4.303030303030303,1.776317266228933,1.5151515151515151,0.9394550322265337,5.151515151515151,1.5835326828252576,5.090909090909091,1.3547056037114753,4.96969696969697,1.776317266228933,4,1.5612494995995996,3.121212121212121,1.3171364716112317,2.5454545454545454,1.4809395052404464,3.4545454545454546,1.8215877190467162,3.212121212121212,1.3171364716112317,30.291272727272727,26.67892718311674,0.5761155087491068,0.12204896634058408,0.23941754400153373,-0.15480081682264196,-0.08240321723383105,0.195107529472086,-0.20518580722407306,0.187302867378358
ENERGY CONSERVATION,31,6.193548387096774,1.1081322074767577,2.193548387096774,1.1081322074767577,6.193548387096774,1.2759141778533978,5.32258064516129,0.8321496970374801,6.161290322580645,1.4628003781229204,2.4193548387096775,1.2851509262439982,3.129032258064516,1.3599493981731077,2.870967741935484,0.9913605292348143,3.806451612903226,2.135717753491937,3.4193548387096775,0.9228287507581276,46.05467741935484,30.626328818395343,-0.58412012366523,0.19439019262777976,-0.05699435518639007,0.23619874521929635,0.14636421571061123,-0.039607179582359694,0.15012612239219753,-0.17715067336909623
ENGINES,34,5.764705882352941,0.9865404361127634,1.8235294117647058,0.86936369051247,5.735294117647059,1.1627768104298608,4.205882352941177,1.7016820869756164,6,0.816496580927726,2.7941176470588234,1.771481348351693,2.1470588235294117,1.4382723841402199,2,1.5175738212786563,2.588235294117647,1.908793797438796,2.6176470588235294,1.2064148209229704,33.98294117647059,18.571064651749648,0.2639852392280898,-0.012098552857655575,0.18796365950942967,0.015210515329830207,0.10768519388279822,0.0016270576349907042,-0.1310119273609879,-0.6498440561375454
ENVIRONMENTAL PROTECTION,32,6.25,1.1071614388213236,2.375,0.7931155389125321,6.25,1.0776318121606494,5.125,1.3854078239672525,6.375,1.0701220913160239,2.5,1.2181424250644648,3.5625,1.0757592967370206,3.0625,1.1622419935679933,3.4375,1.664380151985291,3.0625,1.1341473989656923,35.0526875,19.164615957603203,-0.166968122726798,0.20990560853504464,-0.05904795275265838,-0.042973504259354,0.21989830185314013,0.26073445522283945,-0.00981916613423917,0.19200214394261442
ENVIRONMENTAL TECHNOLOGY,36,5.833333333333333,1.1338934190276817,1.8888888888888888,1.0358647947564745,5.222222222222222,1.692185587780508,3.861111111111111,1.6239770895248453,5.777777777777778,1.1240516284815674,3.0833333333333335,1.5743479375828675,2.6944444444444446,1.1419142936176314,2.4722222222222223,1.2532497439197507,4.138888888888889,1.7912928735218479,3.3333333333333335,1.121223821162776,37.03202777777778,31.242737212703748,-0.31297976442346637,-0.21059654533823802,0.020440379484277862,-0.025437234054673463,-0.24379518846534387,0.061951215417330056,-0.14435074820856103,0.0652422786898386
ESPN,35,4.457142857142857,1.3793190379326175,1.1428571428571428,0.8792663098842575,5.4,1.3547302748691559,5.142857142857143,1.6114089038671051,3.7142857142857144,1.6192123824550622,4.285714285714286,1.6728177807911693,2.142857142857143,1.166766702393896,2.2,1.079215401276752,3.5428571428571427,1.8683565779906706,2.5428571428571427,1.093909802251623,34.72911428571429,36.60728788480065,0.04011204753685986,0.0685368591411064,0.25937580756379697,-0.07157523549743473,-0.18461555807780858,0.028138806971180253,0.21352537772474206,-0.33903175181040524
ETHNIC DIVERSITY,33,5.818181818181818,1.4459976109624424,2.121212121212121,0.9272801544562921,6.121212121212121,1.1390120652778375,5.303030303030303,1.131504763712036,5.696969696969697,1.5306217789849426,3.8484848484848486,1.7161223026275714,3.8181818181818183,0.882274951990076,3.1818181818181817,1.210747327442473,4,1.6007810593582121,3.303030303030303,0.8833476270999036,43.20342424242424,44.00237495936321,-0.29944530811854664,-0.18152880449792605,-0.20732758895917874,0.23184024289377544,-0.04062458350495474,-0.033161330465404044,0.169219498311957,0.5174591879538546
EUROPEAN UNION,35,4.857142857142857,1.1917080461366747,1.1428571428571428,0.9121034881575905,5.057142857142857,1.679335602917681,4.142857142857143,1.8964805971752479,5.428571428571429,1.4407047761775624,3.4,1.6662744636569613,2.5142857142857142,1.3584469629913802,1.8857142857142857,1.3009369603443188,4.371428571428571,1.832480066270111,2.8285714285714287,1.0977440579692166,44.076657142857144,63.686248928515745,-0.11689392154319772,-0.0363071812899553,0.2927573529035599,0.3414516916703121,0.2703567935987141,0.2877891485161388,0.26214761064242603,0.2064661276863792
EVOLUTION,37,5.594594594594595,1.4806053465364064,1.8108108108108107,1.1980965885250803,6.108108108108108,1.1494874167738076,5.1891891891891895,1.2657417201396586,6.054054054054054,1.2681120250624975,2.135135135135135,1.1343662489631763,2.2432432432432434,1.382538032537048,2.081081081081081,1.163767311086866,4.108108108108108,2.024623199288969,2.27027027027027,0.9901921432128618,41.449216216216215,36.512283112167374,-0.2936176266968656,-1.7748589266185571e-4,-0.09097612242779596,0.1919877938291324,0.06454510179970374,0.11453143683097643,-0.10063615385477671,-0.7216994859141801
FACE MASKS,69,5.043478260869565,1.7357383799942796,1.710144927536232,1.072400403648726,5.63768115942029,1.350065515760511,5.449275362318841,1.2070410086612386,5.043478260869565,1.9130725410487126,3.0434782608695654,1.4796142443287237,2.391304347826087,1.2392762511233988,2.318840579710145,1.2306472905033303,2.608695652173913,1.4774520128003743,2.9130434782608696,1.2335879094879225,33.403217391304345,23.367742784640217,-0.5175981943805343,-0.12484710352528816,-0.0700943821891538,0.08986270582135558,-0.02907148296191039,-0.16427181028851207,0.07376966973214288,0.2214130797804053
FAIRNESS,33,6.575757575757576,0.6628679652796169,2.5757575757575757,0.6628679652796169,6.575757575757576,0.7084447327730932,6.121212121212121,0.8199685877205815,6.636363636363637,0.6990252954195317,4.0606060606060606,1.8189865643297427,4.484848484848484,0.7550336135403228,4.121212121212121,0.96038975673863,5.363636363636363,1.9009566969387715,2.6363636363636362,1.2454462508018416,29.45009090909091,14.170982359128363,-0.3693062631870768,0.13488198984131067,0.012444254889622093,0.38099904520699557,0.13180664965344707,-0.06651625133384995,0.23282097731225918,0.21461695384164123
FALSE ALLEGATIONS,35,2.4571428571428573,2.0628771618479735,2.4571428571428573,0.7005400077947072,5.771428571428571,1.5162980128805637,4.714285714285714,1.2964074471043288,4.9714285714285715,1.4849383882190947,4.057142857142857,1.2589177691890094,3.6285714285714286,1.0314385809239868,2.5714285714285716,1.3565898917704575,4.9714285714285715,1.688816402198929,2.5714285714285716,1.1952286093343936,27.2606,18.632610713793298,0.4424749655753283,-0.022322602982935418,-0.07009519869095397,-0.7060399897683981,-0.7195657581445659,-0.5348535659713481,-0.2913615405654298,-0.4347196393634494
FAMILY FEUD,34,3.6470588235294117,1.80709633056738,1.4705882352941178,1.079710795106504,5.235294117647059,1.2805970087237546,4.5,1.6560266430297075,4.176470588235294,1.5069654082071615,4.5,1.285112894463032,2.1470588235294117,1.3057530728832418,1.8529411764705883,1.0482988511314044,4.382352941176471,1.7583516020711667,1.7058823529411764,0.9701425001453319,36.732176470588236,35.72074264936915,-0.2310702391663611,-0.3104180369936144,-0.06178480774788831,-0.16042831744729374,-0.28675614354806495,-0.2847142052543351,-0.04544958326846842,-0.2161792738745618
FAMILY GUY,32,4.5625,1.7401798201483698,1.4375,1.1053389496206072,5.625,1.5606036879899208,5.125,1.7734602590198012,3.09375,1.784509962553197,4.3125,1.7494238682971437,2.28125,1.3255400603576277,1.9375,1.2164862143392416,3.78125,1.8791620472966135,2.34375,1.0957211500695228,35.5609375,22.146136201178052,-0.1611166894154262,-0.2761273997729528,0.4129275540382373,0.05126475248717835,0.2131912531754928,0.13645634531997822,0.2595747590228672,-0.3319043713227524
FANTA,34,4.5588235294117645,1.560714220158626,1.3235294117647058,0.9760957552162384,5.235294117647059,1.538571228778491,4.529411764705882,1.8130051081785843,2.8823529411764706,1.8871929753480985,4.117647058823529,2.0414597552398175,1.9411764705882353,1.4129525602833974,1.8529411764705883,1.3954982371068303,3.1176470588235294,2.198687017046874,2.176470588235294,1.1669849323971873,31.269470588235293,23.612827501600076,-0.056805877375032114,-0.2078755602606683,0.031592000216677046,0.05888999595709183,0.33694009702805655,0.4149903324240355,0.13105340889685124,-0.6107459456104278
FARMERS,33,6.333333333333333,0.7359800721939872,2.3333333333333335,0.7359800721939872,6.303030303030303,0.8095078939102635,5.363636363636363,0.9293203772845852,6.696969696969697,0.58549383455595,2.6363636363636362,1.365150674334655,2.8484848484848486,1.1214168527250505,2.121212121212121,1.2185435916898848,2.909090909090909,1.9261950245827324,2.6363636363636362,1.1406736446663277,30.817272727272726,19.732518336290617,0.03745363725846934,0.14383886554108924,-0.01150072387137106,0.2704158424429808,0.07981402117276272,0.2227975880958363,0.06787109637033707,-0.5054753001232506
FASHION,33,5.151515151515151,1.5025231304628084,1.5757575757575757,1.0316946929174053,5.424242424242424,1.3469944095629869,4.848484848484849,1.603145582152712,3.9696969696969697,1.928160530221234,3.8484848484848486,1.8560915272625318,2.1515151515151514,1.3257359305592338,2.515151515151515,1.2530266388133005,4.484848484848484,1.9704252732787808,3.303030303030303,1.131504763712036,30.936515151515152,20.154237887354505,-0.07578478853055717,-0.05586196914667729,0.3076931593954571,-0.09284621209807563,0.009319151401969046,-0.108680010214716,0.31058021521898077,0.5227440013126404
FASHION DESIGNERS,36,4.638888888888889,1.1502242707471761,0.9166666666666666,0.9373214115613857,5.138888888888889,1.046156988431681,3.8055555555555554,1.4505062061115954,3.5277777777777777,1.6122054302123998,4.388888888888889,1.3581032524975576,2.0277777777777777,1.1080513425729774,1.9722222222222223,1.0819588350001679,3.861111111111111,1.6062872502011372,2.3333333333333335,1.121223821162776,35.37927777777778,21.375382234993214,0.18617345993983406,0.29317979947845507,0.12732440363528857,0.29111632122908204,0.136858587009271,0.23274712415566567,0.17462907262008642,0.047619047619048206
FEDERAL LAW,35,4.857142857142857,1.4781319121038663,1.3142857142857143,1.0784364654832632,5.314285714285714,1.1573658878329391,4.285714285714286,1.5062893357603013,6.3428571428571425,0.683539970123403,3.142857142857143,1.7344749526425967,3.5714285714285716,1.1189731186834357,2.7142857142857144,1.1000381964338535,4.571428571428571,1.9746289939797668,2.7714285714285714,1.113703791164321,51.128571428571426,58.492748008663796,0.2844055357913881,0.2504920886287566,0.477307087437303,0.01592209048389602,-0.06531447388117632,0.30632820815213607,-0.0400949437966389,-0.03952177138582909
